"No.","Time","Source","Destination","Protocol","Length","Info"
"1744","14.980223845","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1745","14.980223925","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1746","14.980224015","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1747","14.980224085","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1748","14.980224175","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1749","14.980224255","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1750","14.980310325","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1751","14.980310625","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1752","14.980310725","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1753","14.980310805","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1754","14.980310895","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1755","14.980310985","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1756","14.980311075","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1757","14.980714754","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1758","14.980714964","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1759","14.980715034","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1760","14.980715104","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1761","14.980715174","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1762","14.980715254","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1763","14.980715324","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1764","14.980715394","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1765","14.980801114","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1766","14.981456804","10.0.2.15","199.232.53.91","QUIC","85","Protected Payload (KP0), DCID=7a2c4e7ff7efad9b045c3e1ff2ab30714b"
"1767","14.982243734","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1768","14.982244044","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1769","14.982244124","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1770","14.982244214","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1771","14.982244374","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1772","14.986305081","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1773","14.986305361","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1774","14.986305451","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1775","14.986305541","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1776","14.986305631","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1777","14.986305711","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1778","14.986305801","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1779","14.986305891","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1780","14.986364841","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1781","14.986365001","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1782","14.986365071","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1783","14.986365141","199.232.53.91","10.0.2.15","QUIC","810","Protected Payload (KP0), DCID=ea796e"
"1784","14.986365201","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1785","14.986365271","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1786","14.986365341","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1787","14.986365411","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1788","14.986429071","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1789","14.986429261","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1790","14.986429331","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1791","14.986429401","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1792","14.986429461","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1793","14.986429531","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1794","14.986429601","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1795","14.986429671","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1796","14.986454811","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1797","14.986454911","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1798","14.986454991","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1799","14.986455061","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1800","14.986455121","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1801","14.986455201","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1802","14.986455271","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1803","14.986455341","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1804","14.986543101","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1805","14.986543291","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1806","14.986543361","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1807","14.986543421","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1808","14.986543491","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1809","14.986543561","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1810","14.986543631","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1811","14.986543691","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1812","14.986568411","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1813","14.986568491","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1814","14.986568571","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1815","14.986568631","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1816","14.986568701","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1817","14.986568771","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1818","14.986568841","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1819","14.986568901","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1820","14.986632221","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1821","14.986632411","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1822","14.986632481","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1823","14.986632551","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1824","14.986632621","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1825","14.986632681","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1826","14.986632751","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1827","14.986632821","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1828","14.986866511","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1829","14.986866771","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1830","14.986866851","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1831","14.986866991","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1832","14.986867061","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1833","14.987961690","10.0.2.15","199.232.53.91","QUIC","86","Protected Payload (KP0), DCID=7a2c4e7ff7efad9b045c3e1ff2ab30714b"
"1834","15.001968933","199.232.53.91","10.0.2.15","QUIC","69","Protected Payload (KP0), DCID=ea796e"
"1835","15.013178284","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1836","15.015415862","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1837","15.015416182","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1838","15.015416322","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1839","15.015741783","10.0.2.15","199.232.53.91","QUIC","84","Protected Payload (KP0), DCID=7a2c4e7ff7efad9b045c3e1ff2ab30714b"
"1840","15.015885102","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1841","15.015885353","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1842","15.015885422","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1843","15.015885493","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1844","15.015885562","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1845","15.015885633","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1846","15.015885693","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1847","15.015885762","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1848","15.015998792","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1849","15.015998992","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1850","15.015999062","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1851","15.015999132","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1852","15.015999202","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1853","15.015999262","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1854","15.015999332","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1855","15.015999402","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1856","15.016230662","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1857","15.016230932","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1858","15.016231022","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1859","15.017107771","10.0.2.15","199.232.53.91","QUIC","85","Protected Payload (KP0), DCID=7a2c4e7ff7efad9b045c3e1ff2ab30714b"
"1860","15.017751670","10.0.2.15","199.232.53.91","QUIC","84","Protected Payload (KP0), DCID=7a2c4e7ff7efad9b045c3e1ff2ab30714b"
"1861","15.019333030","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1862","15.019333240","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1863","15.019333310","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1864","15.019333380","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1865","15.019333440","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1866","15.019333510","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1867","15.019333580","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1868","15.019333650","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1869","15.019419930","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1870","15.019420120","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1871","15.019420190","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1872","15.019420260","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1873","15.019420330","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1874","15.019420390","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1875","15.019420460","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1876","15.019420530","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1877","15.019485520","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1878","15.019485730","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1879","15.019485800","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1880","15.019485860","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1881","15.019485930","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1882","15.019486000","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1883","15.019486070","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1884","15.019486130","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1885","15.019511590","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1886","15.019511680","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1887","15.019511760","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1888","15.019511830","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1889","15.019511900","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1890","15.019511970","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1891","15.019512040","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1892","15.019512110","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1893","15.019606770","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1894","15.019607040","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1895","15.019607110","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1896","15.019607180","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1897","15.019607240","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1898","15.019607330","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1899","15.019825349","10.0.2.15","199.232.53.91","QUIC","84","Protected Payload (KP0), DCID=7a2c4e7ff7efad9b045c3e1ff2ab30714b"
"1900","15.021989999","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1901","15.021990279","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1902","15.021990349","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1903","15.021990419","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1904","15.022329189","10.0.2.15","199.232.53.91","QUIC","84","Protected Payload (KP0), DCID=7a2c4e7ff7efad9b045c3e1ff2ab30714b"
"1905","15.022665068","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1906","15.022665259","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1907","15.022665339","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1908","15.022665399","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1909","15.022665468","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1910","15.022665539","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1911","15.022665608","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1912","15.022665668","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1913","15.022788668","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1914","15.022788948","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1915","15.022789028","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1916","15.022789098","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1917","15.022789158","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1918","15.022997258","10.0.2.15","199.232.53.91","QUIC","84","Protected Payload (KP0), DCID=7a2c4e7ff7efad9b045c3e1ff2ab30714b"
"1919","15.025170616","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1920","15.025170756","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1921","15.025170807","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1922","15.025170856","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1923","15.025170907","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1924","15.025170956","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1925","15.025170996","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1926","15.025171047","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1927","15.029997903","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1928","15.029998043","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1929","15.029998093","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1930","15.029998143","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1931","15.029998193","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1932","15.029998233","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1933","15.029998283","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1934","15.029998333","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1935","15.030110274","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
"1936","15.030110414","199.232.53.91","10.0.2.15","QUIC","1399","Protected Payload (KP0), DCID=ea796e"
